itemID,korName,engName,specialRule,nationName
1482,우유(액상 우유),Liquid Milk,"[국내선] 객실, 위탁수하물 반입 가능                           [국제선] 위탁수하물 반입 시 국내선 규정과 동일, 객실 반입시 항공보안법 제14조제5항에 의거 액체·겔·분무류 통제 적용물품이나 유아를 동반할 경우 유아용 우유, 물, 주스, 모유, 액체·겔·죽 형태의 음식은 100ml 이상이라도 비행여정에 적합한 용량은 허용됨                                                                   * 액체·겔·분무류 통제 : 객실 반입(국제선에 한함)할 경우 개별 용기당 100ml 이하로 1인당 1L 투명비닐지퍼백 1개에 한해 반입 가능[Domestic flights] Items are allowed as carry-on or checked baggage.[International flights] The same restrictions as domestic flights apply for checked baggage but the above item is carried hand baggage should comply with LAGs restrictions in accordance with Article 14, Section 5 of Aviation Secuiryt Act. When travelling with a baby you are allowed baby formula and food are allowed in excess 100ml in resanable quantities.* LAGs restrictions : International bound passenger, you may carry LAGs in your carry-on bags only if they please place 3.4oz(100m,g) bottles or less (by volume), 1 quart size clear plastic zip top bag.",korea
5885,,Power Banks,"Portable chargers or power banks containing a lithium ion battery must be packed in carry-on bags.For more information, see the FAA guidance on portable rechargers.",US
5900,,Tactical Pen,,US
6565,,Snowboards,Please check with your airline for any size or weight restrictions.,Canada
6583,,Swiss Army Knife,Except for plastic or round bladed butter knives.Any sharp objects in checked bags should be sheathed or securely wrapped to prevent injury to baggage handlers and inspectors.,Canada
6607,,External Medical Devices,"Inform the TSA officer if you have a bone growth stimulator, spinal stimulator, neurostimulator, port, feeding tube, insulin pump, ostomy or other medical device attached to your body and where it is located before the screening process begins. You may provide the officer with the TSA notification card or other medical documentation to describe your condition.Submit the device for X-ray screening if you can safely disconnect. Consult with the manufacturer of the device to determine whether it can pass through the X-ray, metal detector or advanced imaging technology for screening.If you cannot disconnect from the device, it may require additional screening and those in sensitive areas are subject to careful and gentle inspection. For more information, see TSA special procedures.If you need assistance with screening, you may ask for a Passenger Support Specialist or a Supervisory TSA Officer.Devices containing lithium metal or lithium ion batteries must be carried in carry-on baggage.  Most other consumer electronic devices containing batteries are allowed in carry-on and checked baggage.For more information, see the FAA regulations on batteries.",Canada
6618,,Nail Guns,,Canada
6621,,Nail Clippers,Any sharp objects in checked bags should be sheathed or securely wrapped to prevent injury to baggage handlers and inspectors.,Canada
6627,,Pen,,Canada
6633,,Nunchucks,,Canada
6646,,Toothbrush,,Canada
6653,,Wallet Chains,,Canada
6665,,Realistic Replicas of Explosives,,Canada
6678,,Tennis Rackets,,Canada
6699,,Fuel Cells Used to Power Portable Electronic Devices and Spare Fuel Cell Cartridges (Flammable Liquid/Corrosive Material),Two spare fuel cell cartridges may be carried. See the FAA Regulations for more information on quantity limits.For international flights check with your airline as international regulations may vary from domestic regulations.,Canada
6718,,Disinfecting Wipes,,Canada
6734,,Dried Fruits,"TSA officers may instruct travelers to separate items from carry-on bags such as foods, powders, and any materials that can clutter bags and obstruct clear images on the X-ray machine. Travelers are encouraged to organize their carry-on bags and keep them uncluttered to ease the screening process and keep the lines moving.",Canada
6748,,Lighter Fluid,,Canada
6761,,Flare Guns,,Canada
6797,,Geiger Counters,,Canada
6899,,Sea Shells,,Canada
1281,몸에 뿌리는 벌레 기피제,Insect repellent for skin,"[국내선] 개별 용기당 500ml(0.5kg)이하로 1인당 2L(2kg) 이하까지만 객실 및 위탁수하물 반입 가능[국제선] 위탁수하물 반입 시 국내선 규정과 동일, 객실 반입시 항공보안법 제14조제5항에 의거 액체·겔·분무류 통제 적용* 액체·겔·분무류 통제 : 객실 반입(국제선에 한함)할 경우 개별 용기당 100ml 이하로 1인당 1L 투명비닐지퍼백 1개에 한해 반입 가능[Domestic flights] Items not exceeding 500ml(0.5kg) per person and up to 2L(2kg) are allowed as carry-on or checked baggage.[International flights] The same restrictions as domestic flights apply for checked baggage but the above item is carried hand baggage should comply with LAGs restrictions in accordance with Article 14, Section 5 of Aviation Secuiryt Act.* LAGs(Liquids, Aerosols and Gels) Restrictions : International bound passenger, you may carry LAGs in your carry-on bags only if they please place 3.4oz(100m,g) bottles or less (by volume), 1 quart size clear plastic zip top bag.",korea
5755,,Gel Ice Packs,"Frozen liquid items are allowed through the checkpoint as long as they are frozen solid when presented for screening. If frozen liquid items are partially melted, slushy, or have any liquid at the bottom of the container, they must meet 3-1-1 liquids requirements.Note that medically necessary gel ice packs in reasonable quantities are allowed regardless of their physical state of matter (e.g., melted or slushy) with or without the presence of breast milk. Please notify the TSA officer at the checkpoint for inspection.Learn more about transporting medication on your next flight.",US
5778,,Trophy,,US
1341,연발권총,Roscoe,"단, 위탁수하물로 반입할 경우, 해당 항공운송사업자에게 총기소지허가서 또는 수출입허가서 등 관련서류를 확인시키고, 총알과 분리한 후, 단단한 보관함에 넣은 경우에만 가능It should be carried as checked baggage must be unloaded, packed in a locked hard-sided container, and declared to the airline at check-in.",korea
2416,위스키,Whisky,"[국내선] 알코올성 음료는 ① 24도(%) 미만인 경우 양의 제한 없이 객실, 위탁수하물 반입 가능, ② 24도(%) 이상 70도(%) 미만인 경우 1인당 5L까지 객실, 위탁수하물 반입 가능, ③ 70도(%) 이상인 경우 객실, 위탁수하물 반입 불가                      [국제선] 위탁수하물 반입시 국내선 규정과 동일, 객실 반입시 항공보안법 제14조제5항에 의거 액체·겔·분무류 통제 적용                                                                  * 액체·겔·분무류 통제 : 객실 반입(국제선에 한함)할 경우 개별 용기당 100ml 이하로 1인당 1L 투명비닐지퍼백 1개에 한해 반입 가능[Domestic flights] Alcoholic beverages containing ① less than 24% alcohol by volume, there are no limit on the amount as carry-on or checked baggage, ② more than 24% but not more than 70 % alcohol by volume are allowed only 5 liters as carry-on or checked baggage, ③ more than 70% alcohol by volume must not be carried.                                                 [International flights] The same restrictions as domestic flights apply for checked baggage but the above item is carried hand baggage should comply with LAGs restrictions in accordance with Article 14, Section 5 of Aviation Security Act.                                            * LAGs restrictions : International bound passenger, you may carry LAGs in your carry-on bags only if they please place 3.4oz(100m,g) bottles or less (by volume), 1 quart size clear plastic zip top bag.",korea
5794,,Breast Pump,,US
5810,,Coffee (Beans or Ground),"TSA officers may instruct travelers to separate items from carry-on bags such as foods, powders, and any materials that can clutter bags and obstruct clear images on the X-ray machine. Travelers are encouraged to organize their carry-on bags and keep them uncluttered to ease the screening process and keep the lines moving.",US
5849,,Jewelry,"If you are travelling with valuable items such as jewelry, please keep those items with you at all times (do not put them in checked baggage). You can ask the TSA officer to screen you and your valuables in private to maintain your security.",US
5860,,Cookies,"TSA officers may instruct travelers to separate items from carry-on bags such as foods, powders, and any materials that can clutter bags and obstruct clear images on the X-ray machine. Travelers are encouraged to organize their carry-on bags and keep them uncluttered to ease the screening process and keep the lines moving.",US
5862,,Lotion,,US
5899,,"Support Braces (Knee, Ankle, Wrist, Back)",,US
6558,,"Hair Straightener, flat iron (cordless)","Cordless hair straighteners that contain lithium metal or lithium ion batteries or are gas or butane fueled are only allowed in carry-on bags.\nA safety cover must be securely fitted over the heating element. The device must be protected from accidental activation.\nFor more information to portable electronic devices, see the FAA regulations. Gas refills (spare cartridges) are not permitted.",Canada
6567,,Tear Gas,Self-defense sprays containing more than 2% by mass of Tear Gas are prohibited in both carry-on and checked baggage.,Canada
1520,드릴류,Drills,,korea
6576,,Walkers,,Canada
6585,,Solid Candles,,Canada
6592,,Insulin Supplies,"Please let our officers know you have medically necessary supplies and if you have an insulin pump, glucose monitor or other medical device attached to your body. You'll find helpful information here.Learn more about transporting medication on your next flight.",Canada
6599,,Pet food (solid),"Dry or ""moist"" pet food is considered solid food.TSA officers may instruct travelers to separate items from carry-on bags such as foods, powders, and any materials that can clutter bags and obstruct clear images on the X-ray machine. Travelers are encouraged to organize their carry-on bags and keep them uncluttered to ease the screening process and keep the lines moving.",Canada
1632,돌(수석),Viewing Stone,물품의 가로/세로/높이 중 가장 긴 부분의 길이가 10cm를 초과하는 경우 객실 반입 불가Viewing stones which are more than 10cm cannot be carried in cabin,korea
6608,,Liquid Bleach,,Canada
6631,,Sewing Machine,"For items you wish to carry on, you should check with the airline to ensure that the item will fit in the overhead bin or underneath the seat of the airplane.",Canada
6637,,Toy Guns and Weapons,"While these types of toys are generally permitted, we recommend that you pack them in your checked baggage. Squirt guns, Nerf guns, toy swords, or other items that resemble realistic firearms or weapons are prohibited. We recommend emptying water guns, which must follow the 3-1-1 Liquids Rule. Replicas of explosives, such as hand grenades, are prohibited in checked and carry-on baggage. TSA officers have the discretion to prohibit any item through the screening checkpoint if they believe it poses a security threat.",Canada
6619,,Peanut Butter,"TSA officers may instruct travelers to separate items from carry-on bags such as foods, powders, and any materials that can clutter bags and obstruct clear images on the X-ray machine. Travelers are encouraged to organize their carry-on bags and keep them uncluttered to ease the screening process and keep the lines moving.",Canada
5788,,Torch Lighters,"Torch lighters create a thin, needle-like flame that is hotter (reaching 2,500 F) and more intense than those from common lighters. Torch lighters are often used for pipes and cigars, and maintain a consistent stream of air-propelled fire regardless of the angle at which it is held.",US
5797,,Blender,Blenders are allowed in carry-on bags if the blade has been removed.Any sharp objects in checked bags should be sheathed or securely wrapped to prevent injury to baggage handlers and inspectors.,US
5804,,Bread,"Solid food items (not liquids or gels) can be transported in either your carry-on or checked bags. Liquid or gel food items larger than 3.4 oz are not allowed in carry-on bags and should be placed in your checked bags if possible.TSA officers may instruct travelers to separate items from carry-on bags such as foods, powders, and any materials that can clutter bags and obstruct clear images on the X-ray machine. Travelers are encouraged to organize their carry-on bags and keep them uncluttered to ease the screening process and keep the lines moving.",US
5823,,Instant Hot/Cold Packs,,US
5830,,Light Bulbs,,US
1405,"나무막대(청소도구, 밀대)",wooden stick,,korea
6626,,Pizza,"TSA officers may instruct travelers to separate items from carry-on bags such as foods, powders, and any materials that can clutter bags and obstruct clear images on the X-ray machine. Travelers are encouraged to organize their carry-on bags and keep them uncluttered to ease the screening process and keep the lines moving.",Canada
5861,,Crackers,"TSA officers may instruct travelers to separate items from carry-on bags such as foods, powders, and any materials that can clutter bags and obstruct clear images on the X-ray machine. Travelers are encouraged to organize their carry-on bags and keep them uncluttered to ease the screening process and keep the lines moving.",US
5880,,Guitar,Please check with your airline for their policy. Musical instruments must undergo screening when transported as carry-on or in checked bags. Musical instruments transported as carry-on require a physical inspection at the security checkpoint. Inform the TSA officer if your instrument requires special care and handling. Pack brass instruments in your checked bags.,US
6638,,Eye Liners (liquid),,Canada
6657,,Soap (Liquid),,Canada
6671,,Solid Makeup,"Powder-like substances greater than 12 oz. / 350 mL must be placed in a separate bin for X-ray screening. They may require additional screening and containers may need to be opened. For your convenience, we encourage you to place non-essential powders greater than 12 oz. in checked bags.",Canada
6697,,Conditioner,,Canada
6720,,Contact Lenses,"TSA allows larger amounts of medically necessary liquids, gels, and aerosols in reasonable quantities for your trip, but you must declare them to security officers at the checkpoint for inspection. Any oversized medically-necessary liquids that alarm during screening, testing positive for certain chemicals, may not be allowed through the screening checkpoint. Some contact lens solutions contain chemicals that typically alarm and may not be permitted through the checkpoint. We recommend placing contact lens solutions over 3.4 ounces in your checked baggage.Learn more about transporting medication on your next flight.",Canada
6736,,Golf Clubs,,Canada
6749,,Hand Grenades,,Canada
6767,,Vacuum Robots,,Canada
6778,,Shell Casings,"Empty shell casings are allowed in carry-on bag as long as the projectile is no longer intact. They are allowed only if the primer has been removed or has been discharged. If the projectile is attached & the powder has been drilled out, it is considered a replica and not allowed in carry-on.",Canada
6793,,Fresh Eggs,"TSA officers may instruct travelers to separate items from carry-on bags such as foods, powders, and any materials that can clutter bags and obstruct clear images on the X-ray machine. Travelers are encouraged to organize their carry-on bags and keep them uncluttered to ease the screening process and keep the lines moving.",Canada
6809,,Slingshots,,Canada
6823,,Flammable Paints,,Canada
6838,,Saws,Including cordless portable power saws.Any sharp objects in checked baggage should be sheathed or securely wrapped to prevent injury to baggage handlers and inspectors.,Canada
6843,,Water for Babies,Water for babies is allowed in reasonable quantities in carry-on bags. Remove this item from your carry-on bag to be screened separately from the rest of your belongings. Please see traveling with children for more information.,Canada
6898,,Shoe Horn,,Canada
5796,,Xbox,"Please carefully pack your electronics items and make sure all cords are wrapped. While you can pack expensive, fragile electronics items in checked or carry-on bags, we recommend packing them in your carry-on. For items you wish to carry on, you should check with the airline to ensure that the item will fit in the overhead bin or underneath the seat of the airplane.",US
5807,,Lipsticks,,US
5888,,Radio,"You may transport this item in carry-on or checked bags. For items you wish to carry on, you should check with the airline to ensure that the item will fit in the overhead bin or underneath the seat of the airplane.",US
5901,,Small Pets,Small pets are allowed through the checkpoint. Please check with your airline for their policy.Please remove your pet from the carrying case and place the case through the X-ray machine. You should maintain control of your pet with a leash and remember to remove the leash when carrying your pet through the metal detector. Animal carriers will undergo a visual and/or physical inspection.,US
6625,,Mirrors,,Canada
6636,,Wet Wipes,,Canada
6643,,Radio,"You may transport this item in carry-on or checked bags. For items you wish to carry on, you should check with the airline to ensure that the item will fit in the overhead bin or underneath the seat of the airplane.",Canada
6666,,Virtual Reality Unit,"Please carefully pack your electronics items and make sure all cords are wrapped. While you can pack expensive, fragile electronics items in checked or carry-on bags, we recommend packing them in your carry-on. For items you wish to carry on, you should check with the airline to ensure that the item will fit in the overhead bin or underneath the seat of the airplane.",Canada
6675,,Blender,Blenders are allowed in carry-on bags if the blade has been removed.Any sharp objects in checked bags should be sheathed or securely wrapped to prevent injury to baggage handlers and inspectors.,Canada
6686,,Comic Books,Books often require additional screening. The TSA officer may ask you to remove them from your carrying case to conduct a physical inspection.,Canada
6705,,Glass Picture Frame,,Canada
6721,,Compressed Air Guns,"Including paintball markers, may be carried in checked baggage without compressed air cylinder attached.",Canada
1506,바늘,Needle,,korea
6738,,Chopsticks,,Canada
6774,,Juices,,Canada
1582,백색화약,White gunpowder,"불꽃·화염류 객실, 위탁수하물 반입금지Fireworks types are not permitted on a plane.",korea
6790,,Gas Torches,,Canada
1622,삽,shovel,,korea
6801,,Pies and Cakes,"TSA officers may instruct travelers to separate items from carry-on bags such as foods, powders, and any materials that can clutter bags and obstruct clear images on the X-ray machine. Travelers are encouraged to organize their carry-on bags and keep them uncluttered to ease the screening process and keep the lines moving.",Canada
6815,,Protein or Energy Powders,"Powder-like substances greater than 12 oz. / 350 mL must be placed in a separate bin for X-ray screening. They may require additional screening and containers may need to be opened. For your convenience, we encourage you to place non-essential powders greater than 12 oz. in checked bags.",Canada
6828,,Safety pin,,Canada
6834,,Trophy,,Canada
6841,,Tea (dry tea bags or loose tea leaves),"Solid food items (not liquids or gels) can be transported in either your carry-on or checked bags. Liquid or gel food items larger than 3.4 oz are not allowed in carry-on bags and should be placed in your checked bags if possible.TSA officers may instruct travelers to separate items from carry-on bags such as foods, powders, and any materials that can clutter bags and obstruct clear images on the X-ray machine. Travelers are encouraged to organize their carry-on bags and keep them uncluttered to ease the screening process and keep the lines moving.",Canada
6851,,Yogurt,"TSA officers may instruct travelers to separate items from carry-on bags such as foods, powders, and any materials that can clutter bags and obstruct clear images on the X-ray machine. Travelers are encouraged to organize their carry-on bags and keep them uncluttered to ease the screening process and keep the lines moving.",Canada
6856,,Disposable and Zippo Lighters,"Disposable and Zippo lighters without fuel are allowed in checked bags. Lighters with fuel are prohibited in checked bags, unless they adhere to the Department of Transportation exemption, which allows up to two fueled lighters if properly enclosed in a DOT approved case.",Canada
6880,,Tattoo Inks,,Canada
1372,실리콘,Sillicon,"단, 산업안전보건법(제41조)에 따른 물질안전보건자료(MSDS)를 해당 항공사에게 제시하고 안전한 물질로 판단되는 경우에 한해 위탁수하물로 반입 가능If a passenger wishes to bring chemical and toxic substances into the aircraft, the passenger must submit a Material Safety Data Sheet (MSDS) according to the Industrial Safety and Health Act to the air transport business operator, and they can be sent as checked baggage only when they are judged to be safe.",korea
5815,,Brass Instruments,,US
5850,,Alcoholic beverages over 140 proof,"Alcoholic beverages with more than 70% alcohol (over 140 proof), including grain alcohol and 151 proof rum. For more information, see FAA regulation: 49 CFR 175.10(a)(4).",US
5872,,Flares,,US
5894,,Recreational Oxygen,"Non-medically required, flavored or canned oxygen containers are prohibited.",US
6650,,Small Compressed Gas Cartridges,"Except for personal medical oxygen cylinders, you can only carry an EMPTY compressed gas cylinder onboard a plane. To be permitted (in either carry-on or checked baggage), it must be clearly visible to the TSA officer that the cylinder is empty. Personal oxygen is permitted if the regulatory valve has not been tampered with or removed.Unless being used for personal medical oxygen, the gas cylinder regulator valve must be completely disconnected from the cylinder (in other words, the cylinder has an open end that allows the TSA officer to visually inspect the cylinder). TSA officers will NOT remove the seal or regulator valve from the cylinder. If the gas cylinder is sealed (i.e., the regulator valve is still attached) and not required for personal medical oxygen, the gas cylinder is prohibited, regardless of the reading on the pressure gauge indicator.",Canada
1513,음료수,Drinking Liquids,"[Domestic flights] Items are allowed as carry-on or checked baggage.[International flights] The same restrictions as domestic flights apply for checked baggage but the above item is carried hand baggage should comply with LAGs restrictions in accordance with Article 14, Section 5 of Aviation Secuiryt Act. When travelling with a baby you are allowed baby formula and food are allowed in excess 100ml in resanable quantities.* LAGs restrictions : International bound passenger, you may carry LAGs in your carry-on bags only if they please place 3.4oz(100m,g) bottles or less (by volume), 1 quart size clear plastic zip top bag.",korea
1532,안약,Eye drops,"[국내선] 객실, 위탁수하물 반입 가능                                   [국제선] 위탁수하물 반입 시 국내선 규정과 동일, 객실 반입시 항공보안법 제14조제5항에 의거 액체·겔·분무류 통제 적용물품이나, 시판약품 또는 의사처방전이 있는 처방 약품의 경우 비행여정에 적합한 용량은 투명비닐지퍼백이 없더라도 객실 허용 가능                                                      * 액체·겔·분무류 통제 : 객실 반입(국제선에 한함)할 경우 개별 용기당 100ml 이하로 1인당 1L 투명비닐지퍼백 1개에 한해 반입 가능, 의약품인 경우 의사 처방전 등 관련 증명서를 보안검색요원에게 제시하고 적정하다고 판단될 경우 비행중 필요한 용량에 한해 객실 반입 가능[Domestic flgihts] Items are allowed as carry-on or checked baggage.[International flights] The same restrictions as domestic flights apply for checked baggage. For controlled LAGs restrictions but comercially available medicines or prescription medicines with doctor's letters the amount needed by the passenger during the flight may be allowed as carry-on baggage without 1 quart size clear plastic zip top bag.* LAGs restrictions : International bound passenger, you may carry LAGs in your carry-on bags only if they please place 3.4oz(100m,g) bottles or less (by volume), 1 quart size clear plastic zip top bag. For controlled LAGs but comercially available medicine the amount needed by the passenger during the flight may be allowed as carry-on or checked baggage without a zip-lock bag.",korea
6661,,Snack Bar,,Canada
6702,,Camp stoves,Camp stoves are allowed in carry-on or checked bags only if they are empty of all fuel and cleaned so that no fuel vapors or residue remain. Please wrap cords and layer items in bags so officers can get a clear view of the items.,Canada
6722,,Dry Ice,"The FAA limits you to 5.5 pounds of dry ice that is properly packaged (the package is vented) and marked. Airline approval is required. For more information, visit the FAA website.",Canada
6754,,DVD Players,"For items you wish to carry on, you should check with the airline to ensure that the item will fit in the overhead bin or underneath the seat of the airplane.",Canada
6770,,Contact Lens Solution,"TSA allows larger amounts of medically necessary liquids, gels, and aerosols in reasonable quantities for your trip, but you must declare them to security officers at the checkpoint for inspection. Any oversized medically-necessary liquids that alarm during screening, testing positive for certain chemicals, may not be allowed through the screening checkpoint. Some contact lens solutions contain chemicals that typically alarm and may not permitted through the checkpoint. We recommend placing contact lens solutions over 3.4 ounces in your checked baggage.",Canada
6783,,Play-doh,,Canada
6800,,Samsung Galaxy Note 7,"The U.S. Department of Transportation, with the Federal Aviation Administration and the Pipeline and Hazardous Materials Safety Administration, have issued an emergency order to ban all Samsung Galaxy Note7 smartphone devices from air transportation in the United States. Individuals who own or possess a Samsung Galaxy Note7 device may not transport the device on their person, in carry-on baggage, or in checked baggage on flights to, from, or within the United States. For more information, read the announcement.",Canada
6819,,Razor-Type Blades,"Box cutters, razor blades not in a cartridge are prohibited in carry-on.Any sharp objects in checked bags should be sheathed or securely wrapped to prevent injury to baggage handlers and inspectors.",Canada
6829,,Steel Toe Boots,"To help officers get a clear look at your bag and reduce the need for additional screening, we suggest you pack your bag in neat layers.TSA PreCheck® travelers do not need to remove shoes, laptops, 3-1-1 liquids, belts or light jackets. Please see TSA PreCheck® for more information.",Canada
6837,,Tobacco,,Canada
6846,,Shoe Inserts,,Canada
6852,,Nail Polish Remover,The FAA limits the total amount of restricted medicinal and toiletry articles in checked baggage. The total aggregate quantity per person cannot exceed 2 kg (70 ounces) or 2 L (68 fluid ounces). The capacity of each container must not exceed 0.5 kg (18 ounces) or 500 ml (17 fluid ounces). See the FAA regulations for more information.,Canada
6896,,Pocket Knife,"In general, you are prohibited from traveling with sharp objects in your carry-on baggage; please pack these items in your checked baggage.",Canada
5858,,"Arc Lighters, Plasma Lighters, Electronic Lighters, E-Lighters","Measures must be taken to prevent unintentional activation of the heating element while on board the aircraft. Examples of effective measures to prevent unintentional activation include, but are not limited to: removing the battery from the lighter; placing the lighter into a protective case; and/or using a protective cover, safety latch, or locking device on the lighter's activation button.Each lithium ion battery must not exceed a Watt-hour (Wh) rating of 100 Wh; or for lithium metal batteries, a lithium content of 2 grams.Recharging of the devices and/or the batteries on board the aircraft is not permitted.See FAA regulations for more information.",US
5886,,Remote Controlled Cars,"Please carefully pack your electronics items and make sure all cords are wrapped. While you can pack expensive, fragile electronics items in checked or carry-on bags, we recommend packing them in your carry-on.",US
5897,,Swiss Army Knife,Except for plastic or round bladed butter knives.Any sharp objects in checked bags should be sheathed or securely wrapped to prevent injury to baggage handlers and inspectors.,US
6651,,Golf Tees,,Canada
6662,,Jam and Jelly,"TSA officers may instruct travelers to separate items from carry-on bags such as foods, powders, and any materials that can clutter bags and obstruct clear images on the X-ray machine. Travelers are encouraged to organize their carry-on bags and keep them uncluttered to ease the screening process and keep the lines moving.",Canada
6695,,Canoe/Kayak Paddles,,Canada
2614,스킨로션,Skin lotion,"[국내선] 객실, 위탁수하물 반입 가능                           [국제선] 위탁수하물 반입시 국내선 규정과 동일, 객실 반입시 항공보안법 제14조제5항에 의거 액체·겔·분무류 통제 적용                                                                     * 액체·겔·분무류 통제 : 객실 반입(국제선에 한함)할 경우 개별 용기당 100ml 이하로 1인당 1L 투명비닐지퍼백 1개에 한해 반입 가능[Domestic flights] Items are allowed as carry-on or checked baggage.[International flights] The same restrictions as domestic flights apply for checked baggage. liquid, aerosol and gel  items are carried hand baggage should comply with LAGs restrictions in accordance with Article 14, Section 5 of Aviation Secuiryt Act.* LAGs Restrictions : International bound passenger, you may carry LAGs in your carry-on bags only if they please place 3.4oz(100m,g) bottles or less (by volume), 1 quart size clear plastic zip top bag.",korea
1557,경유,Diesel oil,,korea
6715,,Electric Fans,"You may transport this item in carry-on or checked baggage. For items you wish to carry on, you should check with the airline to ensure that the item will fit in the overhead bin or underneath the seat of the airplane.",Canada
6732,,Lithium Battery Powered Lighters,,Canada
1644,와인,Wine,"[국내선] 알코올성 음료는 ① 24도(%) 미만인 경우 양의 제한 없이 객실, 위탁수하물 반입 가능, ② 24도(%) 이상 70도(%) 미만인 경우 1인당 5L까지 객실, 위탁수하물 반입 가능, ③ 70도(%) 이상인 경우 객실, 위탁수하물 반입 불가                      [국제선] 위탁수하물 반입시 국내선 규정과 동일, 객실 반입시 항공보안법 제14조제5항에 의거 액체·겔·분무류 통제 적용                                                                  * 액체·겔·분무류 통제 : 객실 반입(국제선에 한함)할 경우 개별 용기당 100ml 이하로 1인당 1L 투명비닐지퍼백 1개에 한해 반입 가능[Domestic flights] Alcoholic beverages containing ① less than 24% alcohol by volume, there are no limit on the amount as carry-on or checked baggage, ② more than 24% but not more than 70% alcohol by volume are allowed only 5 liters as carry-on or checked baggage, ③ more than 70% alcohol by volume must not be carried.                                                 [International flights] The same restrictions as domestic flights apply for checked baggage but the above item is carried hand baggage should comply with LAGs restrictions in accordance with Article 14, Section 5 of Aviation Security Act.                                            * LAGs restrictions : International bound passenger, you may carry LAGs in your carry-on bags only if they please place 3.4oz(100m,g) bottles or less (by volume), 1 quart size clear plastic zip top bag.",korea
6750,,Jewelry,"If you are travelling with valuable items such as jewelry, please keep those items with you at all times (do not put them in checked baggage). You can ask the TSA officer to screen you and your valuables in private to maintain your security.",Canada
6766,,Walking Sticks,,Canada
6777,,Life Vest,"You may bring a life vest with up to two CO2 cartridges inside, plus two spare cartridges in your carry-on or checked bag.You may not transport CO2 cartridges without the associated lifejacket.",Canada
5863,,E-liquids,,US
5879,,Holsters,Read the guidelines for traveling with firearms.,US
5892,,TENS unit,"TENS (Transcutaneous electrical nerve stimulation) units are allowed in both carry-on and checked bags. If your doctor has told you that your specific TENS unit shouldn't go through an X-ray, you should notify the TSA officer so they can conduct alternate screening. To help you get through security more efficiently, remove your TENS unit from your carry-on bag and put it in the screening bin so the TSA officer can get a clear view of it. For more information, see TSA special procedures.Devices containing lithium metal or lithium ion batteries should be carried in carry-on baggage.  Most other consumer electronic devices containing batteries are allowed in carry-on and checked baggage.For more information to portable electronic devices, see the FAA regulations",US
6660,,Parts of Guns and Firearms,"Firearm parts, including frames, receivers, magazines, clips, bolts and firing pins, are prohibited in carry-on, but may be transported in checked bags. Check with your airline to see if they allow firearms in checked bags. Read the guidelines for traveling with firearms.When traveling, be sure to comply with the laws concerning possession of firearms as they vary by local, state and international government.",Canada
6685,,Liquid Vitamins,Learn more about transporting medication on your next flight.,Canada
2603,화장수,Skin,"[국내선] 객실, 위탁수하물 반입 가능                           [국제선] 위탁수하물 반입시 국내선 규정과 동일, 객실 반입시 항공보안법 제14조제5항에 의거 액체·겔·분무류 통제 적용                                                                     * 액체·겔·분무류 통제 : 객실 반입(국제선에 한함)할 경우 개별 용기당 100ml 이하로 1인당 1L 투명비닐지퍼백 1개에 한해 반입 가능[Domestic flights] Items are allowed as carry-on or checked baggage.[International flights] The same restrictions as domestic flights apply for checked baggage. liquid, aerosol and gel  items are carried hand baggage should comply with LAGs restrictions in accordance with Article 14, Section 5 of Aviation Secuiryt Act.* LAGs Restrictions : International bound passenger, you may carry LAGs in your carry-on bags only if they please place 3.4oz(100m,g) bottles or less (by volume), 1 quart size clear plastic zip top bag.",korea
6700,,Divot Tools,,Canada
6717,,Flares,,Canada
6733,,Fertilizer,,Canada
6752,,Meat Cleavers,Any sharp objects in checked bags should be sheathed or securely wrapped to prevent injury to baggage handlers and inspectors.,Canada
6765,,Waffle Iron,"You may transport this item in carry-on or checked baggage. For items you wish to carry on, you should check with the airline to ensure that the item will fit in the overhead bin or underneath the seat of the airplane.",Canada
6792,,Rope,,Canada
6808,,Insulin,Please let our officers know you have medically necessary liquids and place them in a bin separately for x-ray screening.Learn more about transporting medication on your next flight.,Canada
6822,,Rocks,,Canada
6830,,Snowshoes,,Canada
6850,,Unused Syringes,"Unused syringes are allowed when accompanied by injectable medication. You must declare these items to security officers at the checkpoint for inspection. We recommend, but do not require, that your medications be labeled to facilitate the security process.Learn more about transporting medication on your next flight.",Canada
6855,,Small Fishing Lures,"Sharp fishing tackle that may be considered dangerous, such as large fish hooks, should be sheathed, securely wrapped, and packed in your checked luggage. Like other high-value objects, you may wish to pack expensive reels or fragile tackle that does not pose a security threat (small flies) in your carry-on baggage.",Canada
6858,,Starter Pistols,"Starter pistols carried in checked bags must be unloaded, packed in a locked hard-sided container, and declared to the airline at check-in. Check with your airline to see if they allow firearms in checked bags. Read the guidelines for traveling with firearms.When traveling, be sure to comply with the laws concerning possession of firearms as they vary by local, state and international government.",Canada
6863,,Tools,"Tools 7 inches or shorter (measured from end to end when assembled) may be allowed in carry-on baggage. Power tools and all tools longer than 7 inches (measured from end to end when assembled) are prohibited in carry-on baggage; these items must be packed in your checked bags. For tools powered by lithium batteries, see FAA regulations.",Canada
6877,,Spray Paint,,Canada
6882,,Tampons,,Canada
5866,,"Biological specimens, non-infectious, in preservative solutions",The FAA has limits on preservative solution in checked baggage. No more than 30 ml of free liquid solution in each inner packaging and no more than one liter in the entire outer package. See FAA Regulations for more information.,US
